City,Brand,Model,ProdYear,BanType,Color,EngVol,EngPow,FuelType,RideDist,Gearbox,Transmission,Price,Credit,Barter,YungulLehimliDiskler,ABS,Lyuk,RainSensor,MerkeziQapanma,ParKRadar,Condisioner,SeatHeat,LeatherSalon,KsenonLamps,BackVisionCam,YanPerdeler,SeatVentilation
Bakı,Audi,A4,2008,Sedan,Boz,1.8,170,Benzin,300000,Avtomat,Ön,19500.0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0
Bakı,Audi,A4,2009,Sedan,Ağ,2.0,252,Benzin,148000,Avtomat,Ön,19000.0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0
Bakı,Audi,A7,2015,Hetçbek / Liftbek,Qara,2.0,249,Benzin,110000,Avtomat,Ön,65450.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,Audi,A6,2017,Sedan,Boz,2.0,252,Benzin,25000,Avtomat,Tam,65450.0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
Bakı,Audi,A4,2012,Sedan,Qara,2.0,211,Benzin,91000,Avtomat,Ön,26500.0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0
Bakı,Audi,Q7,2017,Offroader / SUV,Qara,2.0,252,Benzin,69000,Avtomat,Tam,75650.0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,Audi,A4,2003,Sedan,Qara,1.8,163,Benzin,335183,Mexaniki,Ön,8300.0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0
Bakı,Audi,A5,2011,Sedan,Ağ,1.8,170,Benzin,133000,Variator,Ön,27000.0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1
Bakı,Audi,A8,2011,Sedan,Qara,3.0,290,Benzin,141000,Avtomat,Tam,49300.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,Audi,A4,2012,Sedan,Gümüşü,2.0,211,Benzin,224000,Avtomat,Tam,20500.0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0
Bakı,Audi,A4,1997,Sedan,Göy,1.9,110,Dizel,400170,Mexaniki,Ön,6000.0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
Sumqayıt,Audi,A6,2014,Sedan,Ağ,3.0,333,Benzin,93000,Avtomat,Tam,45730.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,Audi,A6,2013,Sedan,Qara,3.0,300,Benzin,187000,Avtomat,Tam,37060.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,Audi,A6,2021,Sedan,Qara,2.0,252,Benzin,0,Avtomat,Tam,116935.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakı,Audi,Q7,2007,Offroader / SUV,Qara,3.0,240,Dizel,250000,Avtomat,Tam,31000.0,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0
Bakı,Audi,A4,2013,Sedan,Qara,1.8,180,Benzin,170000,Avtomat,Ön,27800.0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0
Kürdəmir,Audi,A6,1999,Sedan,Qara,2.8,193,Benzin,300000,Avtomat,Tam,8999.0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1
Bakı,Audi,A5,2009,Kupe,Ağ,2.0,211,Benzin,87000,Avtomat,Tam,25500.0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0
Bakı,Audi,Q7,2018,Offroader / SUV,Ağ,2.0,252,Benzin,26000,Avtomat,Tam,82450.0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0
Bakı,Audi,A6,1998,Sedan,Göy,2.4,165,Benzin,400000,Mexaniki,Ön,6200.0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,1
Bakı,Audi,A5,2010,Hetçbek / Liftbek,Ağ,2.0,211,Benzin,200000,Avtomat,Ön,23000.0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1
Bakı,Audi,A7,2013,Hetçbek / Liftbek,Qara,3.0,310,Benzin,198000,Avtomat,Arxa,57460.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,Audi,A8,2012,Sedan,Qara,4.2,372,Benzin,57000,Avtomat,Tam,63750.0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,Audi,A5,2017,Hetçbek / Liftbek,Qara,2.0,252,Benzin,40000,Avtomat,Tam,68000.0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0
Bakı,Audi,A6,2015,Sedan,Ağ,2.0,252,Benzin,111000,Avtomat,Ön,43350.0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0
Bakı,Audi,A5,2013,Hetçbek / Liftbek,Boz,2.0,225,Benzin,100000,Avtomat,Tam,36550.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0
Bakı,Audi,A8,1997,Sedan,Gümüşü,2.8,193,Benzin,292000,Avtomat,Ön,9700.0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0
Gəncə,Audi,A6,2000,Sedan,Göy,2.4,136,Benzin,256364,Mexaniki,Ön,8700.0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0
Bakı,Audi,A7,2011,Hetçbek / Liftbek,Yaş Asfalt,3.0,333,Benzin,198000,Avtomat,Tam,39100.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Gəncə,Audi,A4,1998,Sedan,Gümüşü,2.0,125,Benzin,270000,Avtomat,Ön,6200.0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0
Bakı,Audi,A6,2002,Universal,Qara,2.5,151,Dizel,370000,Avtomat,Ön,8500.0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0
Bakı,Audi,Q7,2018,Offroader / SUV,Qara,2.0,252,Benzin,47000,Avtomat,Tam,89760.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,Audi,A6,2013,Sedan,Ağ,2.8,204,Benzin,210000,Avtomat,Ön,31790.0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
Bakı,Audi,Q7,2007,Offroader / SUV,Ağ,4.2,350,Benzin,208000,Avtomat,Tam,17500.0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,Audi,A8,2011,Sedan,Qara,4.2,372,Benzin,168000,Avtomat,Tam,45000.0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,Audi,A6,2017,Sedan,Ağ,2.0,252,Benzin,77000,Avtomat,Ön,46750.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Gəncə,Audi,A4,2005,Sedan,Ağ,2.0,150,Benzin,231000,Avtomat,Ön,12000.0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0
Bakı,Audi,Q7,2012,Offroader / SUV,Yaş Asfalt,3.0,238,Dizel,135266,Avtomat,Tam,46920.0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,Audi,A6,2015,Sedan,Qara,2.0,252,Benzin,74000,Avtomat,Ön,51850.0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0
Bakı,Audi,Q7,2019,Offroader / SUV,Boz,2.0,252,Benzin,10700,Avtomat,Tam,103700.0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
Sumqayıt,Audi,A5,2013,Sedan,Ağ,2.0,225,Benzin,104000,Avtomat,Ön,35530.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sumqayıt,Audi,A6,1992,Sedan,Qırmızı,2.3,178,Benzin,352000,Mexaniki,Ön,7400.0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0
Bakı,Audi,A7,2015,Hetçbek / Liftbek,Boz,2.0,249,Benzin,128978,Avtomat,Ön,54060.0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,Audi,Q7,2007,Offroader / SUV,Qara,3.0,333,Dizel,269000,Avtomat,Tam,35500.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,Audi,A6,2011,Sedan,Qara,2.0,210,Benzin,240000,Avtomat,Ön,22000.0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0
Bakı,Audi,A6,2000,Sedan,Qara,2.8,193,Benzin,234802,Avtomat,Ön,6500.0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0
Bakı,Audi,A7,2018,Hetçbek / Liftbek,Boz,3.0,333,Benzin,40000,Avtomat,Tam,125630.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,Audi,A7,2013,Hetçbek / Liftbek,Qəhvəyi,3.0,333,Benzin,95000,Avtomat,Tam,56950.0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0
Bakı,Audi,A4,2004,Sedan,Qara,1.8,170,Benzin,185000,Mexaniki,Ön,6900.0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0
Bakı,Audi,A4,2003,Sedan,Gümüşü,1.8,170,Benzin,219000,Avtomat,Tam,10900.0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0
Bakı,Audi,A8,2012,Sedan,Qara,4.0,420,Benzin,151000,Avtomat,Tam,49130.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,Audi,A7,2012,Hetçbek / Liftbek,Qara,3.0,300,Benzin,125623,Avtomat,Ön,33660.0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
Bakı,Audi,A6,2015,Sedan,Qara,2.0,252,Benzin,148000,Avtomat,Ön,47600.0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
Masallı,Audi,A4,1998,Sedan,Qara,2.4,165,Benzin,122220,Avtomat,Ön,5000.0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0
Sumqayıt,Audi,A4,2012,Sedan,Ağ,1.8,170,Benzin,138000,Avtomat,Ön,26860.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
Bakı,Audi,A8,2018,Sedan,Qara,3.0,340,Benzin,32000,Avtomat,Tam,149600.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,Audi,A5,2013,Hetçbek / Liftbek,Ağ,2.0,211,Benzin,85000,Avtomat,Ön,35500.0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1
Bakı,Audi,Q7,2018,Offroader / SUV,Boz,2.0,252,Benzin,70000,Avtomat,Tam,86698.3,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,Audi,A4,2011,Sedan,Qara,2.0,211,Benzin,125000,Avtomat,Ön,21500.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,Audi,A4,2004,Sedan,Yaş Asfalt,1.8,170,Benzin,300000,Avtomat,Ön,8700.0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0
Gədəbəy,Audi,Q7,2007,Offroader / SUV,Qara,4.2,340,Benzin,215000,Avtomat,Tam,19700.0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,Audi,A6,2015,Sedan,Qara,2.0,252,Benzin,93500,Avtomat,Tam,41650.0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0
Tovuz,Audi,Q7,2007,Offroader / SUV,Ağ,4.2,350,Benzin,215000,Avtomat,Arxa,19500.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakı,Audi,A6,2006,Sedan,Ağ,2.4,178,Benzin,195000,Avtomat,Ön,15200.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,Audi,Q7,2016,Offroader / SUV,Qara,3.0,333,Benzin,85000,Avtomat,Tam,82450.0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1
Bakı,Audi,A7,2011,Hetçbek / Liftbek,Qara,3.0,300,Benzin,165000,Avtomat,Tam,36890.0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0
Bakı,Audi,A6,2005,Sedan,Gümüşü,2.4,178,Benzin,250000,Avtomat,Ön,14800.0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0
Bakı,Audi,A8,2010,Sedan,Qara,4.2,372,Benzin,64644,Avtomat,Tam,73950.0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
Masallı,Audi,A6,1999,Sedan,Qara,2.4,170,Benzin,165000,Avtomat,Ön,7700.0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,0
Bakı,Audi,Q7,2007,Offroader / SUV,Yaş Asfalt,3.0,240,Dizel,395000,Avtomat,Tam,21800.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,BMW,528,2012,Sedan,Ağ,2.0,245,Benzin,170350,Avtomat,Arxa,39100.0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0
Sumqayıt,BMW,525,2002,Sedan,Gümüşü,2.5,170,Benzin,159000,Avtomat,Arxa,12400.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Bakı,BMW,525,1993,Sedan,Qara,2.5,192,Benzin,340000,Mexaniki,Arxa,5800.0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0
Sumqayıt,BMW,X5,2006,Offroader / SUV,Qara,4.4,286,Benzin,200000,Avtomat,Tam,23800.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sumqayıt,BMW,320,2014,Sedan,Qara,2.0,184,Benzin,147000,Avtomat,Arxa,32500.0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,BMW,X5,2004,Offroader / SUV,Ağ,4.4,286,Benzin,240000,Avtomat,Tam,17500.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Sumqayıt,BMW,318,2001,Hetçbek / Liftbek,Qara,1.8,118,Benzin,225000,Avtomat,Arxa,10200.0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0
Bakı,BMW,320,2008,Sedan,Yaş Asfalt,2.0,150,Benzin,123000,Mexaniki,Arxa,21000.0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0
Bakı,BMW,740,2012,Sedan,Ağ,3.0,326,Benzin,118000,Avtomat,Arxa,41650.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,BMW,528,2012,Sedan,Qara,2.0,245,Benzin,115000,Avtomat,Arxa,34850.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,BMW,525,1998,Sedan,Gümüşü,2.5,170,Benzin,371584,Avtomat,Arxa,10300.0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0
Bakı,BMW,525,1999,Sedan,Qara,2.5,170,Benzin,244000,Avtomat,Arxa,8900.0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0
Bakı,BMW,740,1997,Sedan,Yaşıl,4.4,286,Benzin,250000,Avtomat,Arxa,13500.0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1
Bakı,BMW,X5,2018,Offroader / SUV,Ağ,3.0,340,Benzin,50000,Avtomat,Arxa,101490.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0
Bakı,BMW,528,2012,Sedan,Qara,2.0,245,Benzin,147000,Avtomat,Tam,36550.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,BMW,530,1999,Sedan,Göy,3.0,231,Dizel,226000,Avtomat,Arxa,12000.0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
Bakı,BMW,X5,2004,Offroader / SUV,Qara,4.6,347,Benzin,274000,Avtomat,Tam,18000.0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
Gəncə,BMW,525,2002,Sedan,Göy,2.5,192,Benzin,276666,Avtomat,Arxa,12850.0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0
Bakı,BMW,520,1993,Sedan,Yaş Asfalt,2.0,150,Benzin,389865,Mexaniki,Arxa,6200.0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
Qəbələ,BMW,320,1995,Sedan,Göy,2.0,150,Benzin,44500,Mexaniki,Arxa,7500.0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1
Bakı,BMW,520,2004,Sedan,Boz,2.2,170,Benzin,354000,Avtomat,Arxa,15400.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Bakı,BMW,318,1988,Sedan,Yaşıl,1.8,116,Benzin,258369,Mexaniki,Arxa,5700.0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0
Bakı,BMW,528,2011,Sedan,Qara,2.0,245,Benzin,189000,Avtomat,Arxa,33490.0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0
Bakı,BMW,X5,2013,Offroader / SUV,Qara,3.0,306,Benzin,81000,Avtomat,Tam,41650.0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,BMW,750,2009,Sedan,Qara,4.4,407,Benzin,195000,Avtomat,Arxa,36550.0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,BMW,328,2000,Kupe,Qara,2.8,193,Benzin,85000,Avtomat,Arxa,13900.0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1
Bakı,BMW,528,2012,Sedan,Boz,2.0,245,Benzin,162000,Avtomat,Arxa,33150.0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0
Bakı,BMW,530,2001,Sedan,Qara,3.0,231,Benzin,180000,Avtomat,Arxa,13600.0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0
Şirvan,BMW,523,1997,Sedan,Boz,2.5,170,Benzin,350000,Avtomat,Arxa,8000.0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1
Mingəçevir,BMW,525,2002,Sedan,Gümüşü,2.5,192,Benzin,148000,Avtomat,Arxa,15000.0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0
Bakı,BMW,320,1993,Sedan,Boz,2.0,150,Benzin,390000,Avtomat,Arxa,7400.0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0
Bakı,BMW,328,2015,Sedan,Qızılı,2.0,245,Benzin,96000,Avtomat,Arxa,41140.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Zaqatala,BMW,528,2010,Sedan,Qara,3.0,258,Benzin,168000,Avtomat,Arxa,38250.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,BMW,528,1997,Sedan,Göy,2.8,193,Benzin,406711,Mexaniki,Arxa,11700.0,0,0,1,1,0,1,1,0,1,0,1,1,0,1,0
Bakı,BMW,318,2007,Sedan,Qara,2.0,143,Benzin,240000,Mexaniki,Arxa,18499.0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0
Bakı,BMW,318,1992,Sedan,Tünd qırmızı,1.8,122,Benzin,356892,Avtomat,Arxa,4450.0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0
Bakı,BMW,528,2016,Sedan,Qara,2.0,245,Benzin,75000,Avtomat,Arxa,44200.0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,BMW,735,2002,Sedan,Qara,3.6,272,Benzin,270000,Avtomat,Arxa,12000.0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
Bakı,BMW,320,1992,Sedan,Tünd qırmızı,1.8,116,Benzin,444000,Mexaniki,Arxa,5500.0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0
Bakı,BMW,528,2014,Sedan,Boz,2.0,245,Benzin,100122,Avtomat,Arxa,36550.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
Bakı,BMW,520,2013,Sedan,Qara,2.0,184,Benzin,150000,Avtomat,Arxa,38760.0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0
Bakı,BMW,750,2007,Sedan,Ağ,4.8,367,Benzin,230300,Avtomat,Arxa,18500.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
Sumqayıt,BMW,530,2008,Sedan,Ağ,3.0,272,Benzin,245000,Avtomat,Arxa,21500.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Salyan,BMW,528,1997,Sedan,Yaşıl,2.8,193,Benzin,370000,Avtomat,Arxa,11000.0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0
Bakı,BMW,528,1999,Sedan,Gümüşü,2.8,193,Benzin,377777,Avtomat,Arxa,12900.0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0
Bakı,BMW,750,2009,Sedan,Ağ,4.4,407,Benzin,167000,Avtomat,Arxa,30600.0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,BMW,318,1995,Sedan,Qara,1.8,116,Benzin,400000,Mexaniki,Arxa,5300.0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0
Bakı,BMW,750,2016,Sedan,Qara,4.4,450,Benzin,47000,Avtomat,Tam,125460.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,BMW,750,2014,Sedan,Qara,4.4,450,Benzin,131000,Avtomat,Ön,61200.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Gəncə,BMW,318,1994,Sedan,Yaşıl,1.8,115,Benzin,418000,Mexaniki,Arxa,5000.0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0
Bakı,BMW,528,2000,Sedan,Qara,2.8,193,Benzin,187000,Avtomat,Arxa,11000.0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0
Bakı,BMW,320,1996,Sedan,Gümüşü,2.0,150,Benzin,185000,Avtomat,Arxa,7250.0,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1
Bakı,BMW,X5,2006,Offroader / SUV,Ağ,4.8,355,Benzin,82657,Avtomat,Tam,40500.0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,BMW,530,2005,Sedan,Qara,3.0,258,Benzin,256000,Avtomat,Arxa,18360.0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
Bakı,BMW,528,2011,Sedan,Göy,3.0,272,Benzin,146000,Avtomat,Arxa,37400.0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0
Bakı,BMW,530,1994,Sedan,Qara,3.0,231,Benzin,327589,Avtomat,Arxa,5700.0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0
Bakı,BMW,535,2013,Sedan,Ağ,3.0,306,Benzin,98000,Avtomat,Tam,59160.0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,BMW,523,1999,Sedan,Gümüşü,2.5,170,Benzin,270000,Avtomat,Arxa,11300.0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
Lənkəran,BMW,535,2001,Sedan,Qara,3.5,245,Benzin,333333,Avtomat,Arxa,17500.0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,BMW,428,2015,Hetçbek / Liftbek,Ağ,2.0,245,Benzin,81000,Avtomat,Arxa,39100.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Bakı,BMW,528,2011,Sedan,Ağ,2.0,245,Benzin,192000,Avtomat,Arxa,31790.0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1
Saatlı,BMW,318,1995,Sedan,Gümüşü,1.8,116,Benzin,475609,Mexaniki,Arxa,6900.0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0
Bakı,BMW,530,2009,Sedan,Qara,3.0,272,Benzin,215000,Avtomat,Arxa,24700.0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0
Bakı,BMW,740,1998,Sedan,Göy,4.4,286,Benzin,326000,Avtomat,Arxa,26000.0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1
Bakı,BMW,528,2014,Sedan,Göy,2.0,245,Benzin,96000,Avtomat,Arxa,51850.0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,BMW,X7,2021,Offroader / SUV,Qara,3.0,340,Benzin,0,Avtomat,Tam,245820.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,BMW,320,2014,Sedan,Ağ,2.0,184,Dizel,99000,Avtomat,Arxa,38250.0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0
Sumqayıt,BMW,320,1993,Sedan,Qara,2.0,170,Benzin,278000,Avtomat,Arxa,6100.0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0
Bakı,BMW,530,2010,Sedan,Ağ,3.0,272,Benzin,275000,Avtomat,Arxa,34000.0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,BMW,320,2010,Sedan,Ağ,2.0,184,Benzin,215000,Avtomat,Arxa,28200.0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1
Bakı,BMW,328,2016,Sedan,Qara,2.0,245,Benzin,110000,Avtomat,Arxa,39950.0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0
Salyan,BMW,318,1997,Sedan,Gümüşü,1.8,140,Benzin,333333,Mexaniki,Arxa,7500.0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0
Bakı,BMW,320,1998,Sedan,Gümüşü,2.0,150,Benzin,304717,Avtomat,Arxa,11500.0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1
Sumqayıt,BMW,320,1991,Sedan,Tünd qırmızı,2.0,150,Benzin,344000,Mexaniki,Arxa,6000.0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0
Bakı,BMW,750,2011,Sedan,Qara,4.4,407,Benzin,105000,Avtomat,Arxa,41480.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,BMW,750,2012,Sedan,Qara,4.4,407,Benzin,190000,Avtomat,Tam,45050.0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,BMW,330,2019,Sedan,Qara,2.0,184,Benzin,19512,Avtomat,Arxa,73100.0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
Gəncə,BMW,325,2000,Sedan,Boz,2.5,192,Benzin,250000,Avtomat,Arxa,9000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Şəki,BMW,316,1994,Hetçbek / Liftbek,Yaşıl,1.6,102,Benzin,465700,Mexaniki,Arxa,4500.0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
Bakı,BMW,750,2008,Sedan,Qara,4.8,367,Benzin,207000,Avtomat,Arxa,26350.0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
Sumqayıt,BMW,320,2013,Sedan,Qara,2.0,184,Benzin,147000,Avtomat,Arxa,32300.0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1
Sumqayıt,BMW,740,2006,Sedan,Qara,4.0,306,Benzin,295000,Avtomat,Arxa,18600.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
Bakı,BMW,318,1997,Sedan,Qara,1.8,115,Benzin,350000,Mexaniki,Arxa,6500.0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1
Bakı,BMW,528,2014,Sedan,Qara,2.0,245,Benzin,113000,Avtomat,Arxa,44200.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,BMW,528,2015,Sedan,Ağ,2.0,245,Benzin,165000,Avtomat,Arxa,40630.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0
Bakı,BMW,X5,2007,Offroader / SUV,Qara,4.8,355,Benzin,179000,Avtomat,Tam,27300.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Bakı,BMW,318,1991,Sedan,Boz,1.8,116,Benzin,524000,Mexaniki,Arxa,6200.0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
Bakı,BMW,525,1997,Sedan,Qara,2.5,192,Dizel,433000,Avtomat,Arxa,9000.0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1
Bakı,BMW,530,2005,Sedan,Gümüşü,3.0,231,Benzin,313000,Avtomat,Arxa,16800.0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0
Bakı,BMW,530,2018,Sedan,Ağ,2.0,249,Benzin,40000,Avtomat,Arxa,60350.0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1
Bakı,BMW,535,2001,Sedan,Göy,3.5,235,Benzin,420000,Avtomat,Arxa,14500.0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0
